crop_group,crop,category,data_year,season,extent_ha,production_t,avg_yield_t_ha,dry_rainfall_mm_total,dry_pet_mm_total,dry_max_temp_c_avg,dry_min_temp_c_avg,dry_rh_morning_pct_avg,dry_rh_evening_pct_avg,dry_bsh_per_day_avg,dry_wind_speed_kmh_avg,intermediate_rainfall_mm_total,intermediate_pet_mm_total,intermediate_max_temp_c_avg,intermediate_min_temp_c_avg,intermediate_rh_morning_pct_avg,intermediate_rh_evening_pct_avg,intermediate_bsh_per_day_avg,intermediate_wind_speed_kmh_avg,wet_rainfall_mm_total,wet_pet_mm_total,wet_max_temp_c_avg,wet_min_temp_c_avg,wet_rh_morning_pct_avg,wet_rh_evening_pct_avg,wet_bsh_per_day_avg,wet_wind_speed_kmh_avg,source_report
ofc,Gingelly,Other Field Crops,2017,Annual,9065.0,7754.0,0.86,1507.0,1020.2,32.52,23.16,84.0,62.83,,,1689.0,1067.5,30.96,23.07,82.25,67.33,7.12,5.26,1930.3,708.9,20.12,12.33,80.92,85.08,4.88,8.24,AgStat2019
ofc,Gingelly,Other Field Crops,2017,Maha,2464.0,2054.0,0.83,788.8,427.2,31.43,21.6,87.17,62.67,6.37,4.37,850.8,511.4,30.83,21.8,83.83,67.5,7.33,4.26,1652.3,340.6,19.9,11.8,77.5,85.17,4.62,5.23,Agstat2018
ofc,Gingelly,Other Field Crops,2017,Yala,6601.0,5700.0,0.86,589.8,605.6,33.72,24.45,80.17,59.0,,,783.6,558.5,31.47,24.2,81.17,68.17,7.1,6.23,636.5,353.5,20.53,13.1,85.0,86.5,4.78,10.47,Agstat2018
ofc,Gingelly,Other Field Crops,2018,Annual,11872.0,8589.0,0.72,1624.3,1039.0,31.88,22.97,83.17,65.08,6.9,,2106.9,1005.5,30.78,22.28,82.83,67.33,7.07,5.62,2409.4,624.9,19.46,12.54,81.36,86.73,3.69,9.13,AgStat__vol_17___2020
ofc,Gingelly,Other Field Crops,2018,Maha,2987.0,2218.0,0.74,615.3,466.9,31.67,22.07,85.5,64.0,,,594.5,533.0,30.67,21.82,82.33,63.67,7.27,4.1,1122.1,344.5,19.52,12.13,79.83,85.0,4.62,6.48,AgStat2019
ofc,Gingelly,Other Field Crops,2018,Yala,8886.0,6371.0,0.72,802.8,604.0,32.62,24.25,79.5,60.83,7.77,,1129.8,512.3,30.85,23.32,82.33,69.17,6.92,6.33,1358.3,282.8,19.38,13.18,86.4,89.6,3.35,12.68,AgStat2019
ofc,Gingelly,Other Field Crops,2019,Annual,6035.0,6085.0,1.01,1819.8,1078.2,32.38,23.62,81.83,63.0,7.35,4.31,1678.1,298.6,30.76,22.4,82.08,67.92,7.42,4.92,1712.7,701.1,19.46,12.67,79.67,83.42,3.91,8.11,AgStat_2021
ofc,Gingelly,Other Field Crops,2019,Maha,2452.0,1932.0,0.79,759.4,450.7,31.28,21.9,87.67,71.5,7.22,5.5,926.5,502.1,30.93,21.17,84.17,66.67,7.7,4.4,839.9,347.5,19.55,11.82,75.33,82.83,3.88,5.38,AgStat__vol_17___2020
ofc,Gingelly,Other Field Crops,2019,Yala,3583.0,4153.0,1.16,622.0,612.7,33.32,24.87,78.17,58.17,7.78,4.36,604.5,,30.68,23.43,80.67,68.5,7.42,6.05,760.1,353.7,19.53,13.63,82.67,82.67,4.3,10.7,AgStat__vol_17___2020
ofc,Gingelly,Other Field Crops,2020,Annual,11653.0,8223.0,0.71,1181.1,1045.9,32.18,23.55,82.75,62.58,7.39,4.09,809.0,,31.12,22.92,82.5,67.42,7.39,4.83,1516.8,670.5,19.68,12.7,80.33,83.25,4.31,8.42,AgStat_2022
ofc,Gingelly,Other Field Crops,2020,Maha,2438.0,2315.0,0.95,1196.5,470.0,31.55,22.52,83.83,64.83,7.18,3.48,1180.1,,31.2,21.65,83.17,64.83,7.65,3.6,949.9,343.8,19.47,11.68,75.17,83.0,3.25,4.58,AgStat_2021
ofc,Gingelly,Other Field Crops,2020,Yala,9216.0,5908.0,0.64,699.4,551.3,32.67,24.58,81.33,62.83,7.37,3.78,434.0,,31.12,23.82,82.5,72.33,6.77,5.43,837.7,314.4,19.48,13.58,85.67,85.17,4.55,10.73,AgStat_2021
ofc,Gingelly,Other Field Crops,2021,Annual,17228.0,11999.0,0.7,1416.8,1007.0,31.82,23.49,84.75,66.83,7.13,5.24,2449.6,,30.58,22.67,82.75,69.67,6.92,4.65,2033.8,626.7,,12.72,83.42,87.67,3.93,8.99,AgStat_2023
ofc,Gingelly,Other Field Crops,2021,Maha,32660.0,2725.0,0.08,590.1,443.8,30.98,22.47,87.67,70.83,6.55,4.88,471.1,,30.4,22.07,82.67,66.33,7.1,4.13,871.9,319.8,,12.1,78.83,86.0,3.73,7.0,AgStat_2022
ofc,Gingelly,Other Field Crops,2021,Yala,13968.0,9274.0,0.66,451.6,590.1,32.78,24.62,80.5,61.5,7.93,6.12,1227.9,,30.73,23.52,82.33,72.5,7.07,5.22,927.3,321.5,,13.27,85.33,87.33,4.02,11.27,AgStat_2022
ofc,Gingelly,Other Field Crops,2022,Annual,16222.0,10230.0,0.63,1436.3,959.5,31.7,23.1,85.58,64.75,7.03,5.17,2317.0,,30.52,22.3,83.33,68.75,6.6,4.92,1844.4,638.4,,12.52,87.33,88.92,3.98,9.32,AgStat_2024
ofc,Gingelly,Other Field Crops,2022,Maha,3965.0,2488.0,0.63,1025.4,405.7,31.2,22.4,89.5,67.67,6.53,4.18,1039.8,,30.65,21.72,83.17,65.17,6.75,4.18,900.4,326.6,,12.07,83.83,85.17,4.67,6.37,AgStat_2023
ofc,Gingelly,Other Field Crops,2022,Yala,12257.0,7742.0,0.63,677.1,551.6,32.32,24.23,81.5,62.5,7.7,6.32,1200.1,,30.58,23.3,82.83,71.83,6.75,6.22,1074.9,290.3,,13.2,87.67,90.0,3.57,12.35,AgStat_2023
ofc,Gingelly,Other Field Crops,2023,Annual,13785.0,11352.0,0.82,1758.5,1040.2,32.23,23.45,84.75,65.17,6.94,5.4,2439.3,731.5,31.1,22.39,82.08,68.5,6.89,4.48,2396.4,647.7,20.13,13.15,89.33,90.75,4.29,7.99,AgStat_2025_ver_3_1
ofc,Gingelly,Other Field Crops,2023,Maha,3649.0,2701.0,0.74,924.3,402.6,30.65,21.12,89.83,69.0,6.1,4.17,1274.6,,30.03,21.05,84.5,67.67,6.2,3.48,939.2,326.4,19.37,11.97,91.83,93.0,3.9,6.63,AgStat_2024
ofc,Gingelly,Other Field Crops,2023,Yala,10136.0,8651.0,0.85,287.5,637.7,33.53,24.98,79.33,58.67,7.95,,905.6,532.3,31.6,23.3,80.0,68.5,7.32,5.65,720.8,364.2,20.43,13.62,88.5,89.17,4.93,10.22,AgStat_2024
ofc,Gingelly,Other Field Crops,2024,Annual,13164.0,10503.0,0.8,1549.9,1008.8,32.21,23.91,85.17,64.42,6.9,,2111.4,868.9,31.43,22.56,81.42,66.08,7.09,4.09,2021.0,730.4,20.71,13.28,91.67,91.67,4.77,8.82,AgStat_2025_ver_3_1
ofc,Gingelly,Other Field Crops,2024,Maha,3247.0,2210.0,0.68,1322.5,428.7,31.02,22.83,89.0,69.0,6.13,,1504.8,494.2,31.38,21.78,82.67,64.5,7.17,3.15,1857.4,328.8,20.62,12.8,92.0,93.83,4.53,5.68,AgStat_2025_ver_3_1
ofc,Gingelly,Other Field Crops,2024,Yala,9917.0,8293.0,0.84,553.2,581.9,33.32,25.2,81.67,63.17,7.4,,974.5,495.3,31.62,23.52,81.17,70.0,6.72,4.95,813.0,345.9,20.87,13.97,91.0,91.0,4.13,11.67,AgStat_2025_ver_3_1
ofc,Green gram,Other Field Crops,2016,Annual,11302.0,14546.0,1.29,1125.1,1088.1,32.73,23.59,82.83,60.33,7.88,5.84,1554.4,1099.7,31.56,23.34,81.08,66.5,7.39,6.12,2403.9,617.1,18.14,12.72,86.83,90.17,4.61,8.18,Agstat2018
ofc,Green gram,Other Field Crops,2016,Maha,6035.0,7975.0,1.321,76.4,233.5,32.8,21.93,86.67,57.67,8.07,4.97,134.3,295.8,32.2,22.0,81.33,58.0,8.3,5.3,286.6,179.9,19.63,10.73,79.33,85.0,6.57,4.37,AgStat_2017
ofc,Green gram,Other Field Crops,2016,Yala,5267.0,6571.0,1.248,668.2,638.2,33.27,24.98,79.5,59.17,8.55,7.02,983.3,558.2,31.58,24.43,79.0,67.17,7.28,9.3,989.9,312.1,15.97,13.43,90.33,91.83,4.55,12.32,AgStat_2017
ofc,Green gram,Other Field Crops,2017,Annual,7371.0,9392.0,1.27,1507.0,1020.2,32.52,23.16,84.0,62.83,,,1689.0,1067.5,30.96,23.07,82.25,67.33,7.12,5.26,1930.3,708.9,20.12,12.33,80.92,85.08,4.88,8.24,AgStat2019
ofc,Green gram,Other Field Crops,2017,Maha,4061.0,4896.0,1.21,788.8,427.2,31.43,21.6,87.17,62.67,6.37,4.37,850.8,511.4,30.83,21.8,83.83,67.5,7.33,4.26,1652.3,340.6,19.9,11.8,77.5,85.17,4.62,5.23,Agstat2018
ofc,Green gram,Other Field Crops,2017,Yala,3310.0,4496.0,1.36,589.8,605.6,33.72,24.45,80.17,59.0,,,783.6,558.5,31.47,24.2,81.17,68.17,7.1,6.23,636.5,353.5,20.53,13.1,85.0,86.5,4.78,10.47,Agstat2018
ofc,Green gram,Other Field Crops,2018,Annual,8615.0,9856.0,1.14,1624.3,1039.0,31.88,22.97,83.17,65.08,6.9,,2106.9,1005.5,30.78,22.28,82.83,67.33,7.07,5.62,2409.4,624.9,19.46,12.54,81.36,86.73,3.69,9.13,AgStat__vol_17___2020
ofc,Green gram,Other Field Crops,2018,Maha,6359.0,6659.0,1.05,615.3,466.9,31.67,22.07,85.5,64.0,,,594.5,533.0,30.67,21.82,82.33,63.67,7.27,4.1,1122.1,344.5,19.52,12.13,79.83,85.0,4.62,6.48,AgStat2019
ofc,Green gram,Other Field Crops,2018,Yala,2256.0,3197.0,1.42,802.8,604.0,32.62,24.25,79.5,60.83,7.77,,1129.8,512.3,30.85,23.32,82.33,69.17,6.92,6.33,1358.3,282.8,19.38,13.18,86.4,89.6,3.35,12.68,AgStat2019
ofc,Green gram,Other Field Crops,2019,Annual,6156.0,7355.0,1.19,1819.8,1078.2,32.38,23.62,81.83,63.0,7.35,4.31,1678.1,298.6,30.76,22.4,82.08,67.92,7.42,4.92,1712.7,701.1,19.46,12.67,79.67,83.42,3.91,8.11,AgStat_2021
ofc,Green gram,Other Field Crops,2019,Maha,3823.0,4730.0,1.24,759.4,450.7,31.28,21.9,87.67,71.5,7.22,5.5,926.5,502.1,30.93,21.17,84.17,66.67,7.7,4.4,839.9,347.5,19.55,11.82,75.33,82.83,3.88,5.38,AgStat__vol_17___2020
ofc,Green gram,Other Field Crops,2019,Yala,2333.0,2625.0,1.13,622.0,612.7,33.32,24.87,78.17,58.17,7.78,4.36,604.5,,30.68,23.43,80.67,68.5,7.42,6.05,760.1,353.7,19.53,13.63,82.67,82.67,4.3,10.7,AgStat__vol_17___2020
ofc,Green gram,Other Field Crops,2020,Annual,10889.0,13497.0,1.24,1181.1,1045.9,32.18,23.55,82.75,62.58,7.39,4.09,809.0,,31.12,22.92,82.5,67.42,7.39,4.83,1516.8,670.5,19.68,12.7,80.33,83.25,4.31,8.42,AgStat_2022
ofc,Green gram,Other Field Crops,2020,Maha,4120.0,5058.0,1.23,1196.5,470.0,31.55,22.52,83.83,64.83,7.18,3.48,1180.1,,31.2,21.65,83.17,64.83,7.65,3.6,949.9,343.8,19.47,11.68,75.17,83.0,3.25,4.58,AgStat_2021
ofc,Green gram,Other Field Crops,2020,Yala,6769.0,8439.0,1.25,699.4,551.3,32.67,24.58,81.33,62.83,7.37,3.78,434.0,,31.12,23.82,82.5,72.33,6.77,5.43,837.7,314.4,19.48,13.58,85.67,85.17,4.55,10.73,AgStat_2021
ofc,Green gram,Other Field Crops,2021,Annual,17841.0,18931.0,1.06,1416.8,1007.0,31.82,23.49,84.75,66.83,7.13,5.24,2449.6,,30.58,22.67,82.75,69.67,6.92,4.65,2033.8,626.7,,12.72,83.42,87.67,3.93,8.99,AgStat_2023
ofc,Green gram,Other Field Crops,2021,Maha,5666.0,6515.0,1.15,590.1,443.8,30.98,22.47,87.67,70.83,6.55,4.88,471.1,,30.4,22.07,82.67,66.33,7.1,4.13,871.9,319.8,,12.1,78.83,86.0,3.73,7.0,AgStat_2022
ofc,Green gram,Other Field Crops,2021,Yala,12176.0,12416.0,1.02,451.6,590.1,32.78,24.62,80.5,61.5,7.93,6.12,1227.9,,30.73,23.52,82.33,72.5,7.07,5.22,927.3,321.5,,13.27,85.33,87.33,4.02,11.27,AgStat_2022
ofc,Green gram,Other Field Crops,2022,Annual,11899.0,12544.0,1.05,1436.3,959.5,31.7,23.1,85.58,64.75,7.03,5.17,2317.0,,30.52,22.3,83.33,68.75,6.6,4.92,1844.4,638.4,,12.52,87.33,88.92,3.98,9.32,AgStat_2024
ofc,Green gram,Other Field Crops,2022,Maha,5835.0,5787.0,0.99,1025.4,405.7,31.2,22.4,89.5,67.67,6.53,4.18,1039.8,,30.65,21.72,83.17,65.17,6.75,4.18,900.4,326.6,,12.07,83.83,85.17,4.67,6.37,AgStat_2023
ofc,Green gram,Other Field Crops,2022,Yala,6064.0,6757.0,1.11,677.1,551.6,32.32,24.23,81.5,62.5,7.7,6.32,1200.1,,30.58,23.3,82.83,71.83,6.75,6.22,1074.9,290.3,,13.2,87.67,90.0,3.57,12.35,AgStat_2023
ofc,Green gram,Other Field Crops,2023,Annual,12655.0,12454.0,0.98,1758.5,1040.2,32.23,23.45,84.75,65.17,6.94,5.4,2439.3,731.5,31.1,22.39,82.08,68.5,6.89,4.48,2396.4,647.7,20.13,13.15,89.33,90.75,4.29,7.99,AgStat_2025_ver_3_1
ofc,Green gram,Other Field Crops,2023,Maha,7073.0,6940.0,0.98,924.3,402.6,30.65,21.12,89.83,69.0,6.1,4.17,1274.6,,30.03,21.05,84.5,67.67,6.2,3.48,939.2,326.4,19.37,11.97,91.83,93.0,3.9,6.63,AgStat_2024
ofc,Green gram,Other Field Crops,2023,Yala,5583.0,5514.0,0.99,287.5,637.7,33.53,24.98,79.33,58.67,7.95,,905.6,532.3,31.6,23.3,80.0,68.5,7.32,5.65,720.8,364.2,20.43,13.62,88.5,89.17,4.93,10.22,AgStat_2024
ofc,Green gram,Other Field Crops,2024,Annual,14334.0,15066.0,1.05,1549.9,1008.8,32.21,23.91,85.17,64.42,6.9,,2111.4,868.9,31.43,22.56,81.42,66.08,7.09,4.09,2021.0,730.4,20.71,13.28,91.67,91.67,4.77,8.82,AgStat_2025_ver_3_1
ofc,Green gram,Other Field Crops,2024,Maha,6058.0,6156.0,1.02,1322.5,428.7,31.02,22.83,89.0,69.0,6.13,,1504.8,494.2,31.38,21.78,82.67,64.5,7.17,3.15,1857.4,328.8,20.62,12.8,92.0,93.83,4.53,5.68,AgStat_2025_ver_3_1
ofc,Green gram,Other Field Crops,2024,Yala,8276.0,8909.0,1.08,553.2,581.9,33.32,25.2,81.67,63.17,7.4,,974.5,495.3,31.62,23.52,81.17,70.0,6.72,4.95,813.0,345.9,20.87,13.97,91.0,91.0,4.13,11.67,AgStat_2025_ver_3_1
ofc,Ground nut,Other Field Crops,2016,Annual,19975.0,24200.0,1.21,1125.1,1088.1,32.73,23.59,82.83,60.33,7.88,5.84,1554.4,1099.7,31.56,23.34,81.08,66.5,7.39,6.12,2403.9,617.1,18.14,12.72,86.83,90.17,4.61,8.18,Agstat2018
ofc,Ground nut,Other Field Crops,2016,Maha,15482.0,16564.0,1.07,76.4,233.5,32.8,21.93,86.67,57.67,8.07,4.97,134.3,295.8,32.2,22.0,81.33,58.0,8.3,5.3,286.6,179.9,19.63,10.73,79.33,85.0,6.57,4.37,AgStat_2017
ofc,Ground nut,Other Field Crops,2016,Yala,4493.0,7636.0,1.7,668.2,638.2,33.27,24.98,79.5,59.17,8.55,7.02,983.3,558.2,31.58,24.43,79.0,67.17,7.28,9.3,989.9,312.1,15.97,13.43,90.33,91.83,4.55,12.32,AgStat_2017
ofc,Ground nut,Other Field Crops,2017,Annual,12639.0,22475.0,1.78,1507.0,1020.2,32.52,23.16,84.0,62.83,,,1689.0,1067.5,30.96,23.07,82.25,67.33,7.12,5.26,1930.3,708.9,20.12,12.33,80.92,85.08,4.88,8.24,AgStat2019
ofc,Ground nut,Other Field Crops,2017,Maha,8099.0,14152.0,1.75,788.8,427.2,31.43,21.6,87.17,62.67,6.37,4.37,850.8,511.4,30.83,21.8,83.83,67.5,7.33,4.26,1652.3,340.6,19.9,11.8,77.5,85.17,4.62,5.23,Agstat2018
ofc,Ground nut,Other Field Crops,2017,Yala,4540.0,8323.0,1.83,589.8,605.6,33.72,24.45,80.17,59.0,,,783.6,558.5,31.47,24.2,81.17,68.17,7.1,6.23,636.5,353.5,20.53,13.1,85.0,86.5,4.78,10.47,Agstat2018
ofc,Ground nut,Other Field Crops,2018,Annual,15752.0,27602.0,1.75,1624.3,1039.0,31.88,22.97,83.17,65.08,6.9,,2106.9,1005.5,30.78,22.28,82.83,67.33,7.07,5.62,2409.4,624.9,19.46,12.54,81.36,86.73,3.69,9.13,AgStat__vol_17___2020
ofc,Ground nut,Other Field Crops,2018,Maha,12147.0,19498.0,1.61,615.3,466.9,31.67,22.07,85.5,64.0,,,594.5,533.0,30.67,21.82,82.33,63.67,7.27,4.1,1122.1,344.5,19.52,12.13,79.83,85.0,4.62,6.48,AgStat2019
ofc,Ground nut,Other Field Crops,2018,Yala,3605.0,8104.0,2.25,802.8,604.0,32.62,24.25,79.5,60.83,7.77,,1129.8,512.3,30.85,23.32,82.33,69.17,6.92,6.33,1358.3,282.8,19.38,13.18,86.4,89.6,3.35,12.68,AgStat2019
ofc,Ground nut,Other Field Crops,2019,Annual,14527.0,26922.0,1.85,1819.8,1078.2,32.38,23.62,81.83,63.0,7.35,4.31,1678.1,298.6,30.76,22.4,82.08,67.92,7.42,4.92,1712.7,701.1,19.46,12.67,79.67,83.42,3.91,8.11,AgStat_2021
ofc,Ground nut,Other Field Crops,2019,Maha,10247.0,18008.0,1.76,759.4,450.7,31.28,21.9,87.67,71.5,7.22,5.5,926.5,502.1,30.93,21.17,84.17,66.67,7.7,4.4,839.9,347.5,19.55,11.82,75.33,82.83,3.88,5.38,AgStat__vol_17___2020
ofc,Ground nut,Other Field Crops,2019,Yala,4280.0,8914.0,2.08,622.0,612.7,33.32,24.87,78.17,58.17,7.78,4.36,604.5,,30.68,23.43,80.67,68.5,7.42,6.05,760.1,353.7,19.53,13.63,82.67,82.67,4.3,10.7,AgStat__vol_17___2020
ofc,Ground nut,Other Field Crops,2020,Annual,19508.0,36375.0,1.86,1181.1,1045.9,32.18,23.55,82.75,62.58,7.39,4.09,809.0,,31.12,22.92,82.5,67.42,7.39,4.83,1516.8,670.5,19.68,12.7,80.33,83.25,4.31,8.42,AgStat_2022
ofc,Ground nut,Other Field Crops,2020,Maha,10149.0,18704.0,1.84,1196.5,470.0,31.55,22.52,83.83,64.83,7.18,3.48,1180.1,,31.2,21.65,83.17,64.83,7.65,3.6,949.9,343.8,19.47,11.68,75.17,83.0,3.25,4.58,AgStat_2021
ofc,Ground nut,Other Field Crops,2020,Yala,9359.0,17671.0,1.89,699.4,551.3,32.67,24.58,81.33,62.83,7.37,3.78,434.0,,31.12,23.82,82.5,72.33,6.77,5.43,837.7,314.4,19.48,13.58,85.67,85.17,4.55,10.73,AgStat_2021
ofc,Ground nut,Other Field Crops,2021,Annual,18537.0,36947.0,1.99,1416.8,1007.0,31.82,23.49,84.75,66.83,7.13,5.24,2449.6,,30.58,22.67,82.75,69.67,6.92,4.65,2033.8,626.7,,12.72,83.42,87.67,3.93,8.99,AgStat_2023
ofc,Ground nut,Other Field Crops,2021,Maha,11247.0,21224.0,1.89,590.1,443.8,30.98,22.47,87.67,70.83,6.55,4.88,471.1,,30.4,22.07,82.67,66.33,7.1,4.13,871.9,319.8,,12.1,78.83,86.0,3.73,7.0,AgStat_2022
ofc,Ground nut,Other Field Crops,2021,Yala,7291.0,15722.0,2.16,451.6,590.1,32.78,24.62,80.5,61.5,7.93,6.12,1227.9,,30.73,23.52,82.33,72.5,7.07,5.22,927.3,321.5,,13.27,85.33,87.33,4.02,11.27,AgStat_2022
ofc,Ground nut,Other Field Crops,2022,Annual,16656.0,27181.0,1.63,1436.3,959.5,31.7,23.1,85.58,64.75,7.03,5.17,2317.0,,30.52,22.3,83.33,68.75,6.6,4.92,1844.4,638.4,,12.52,87.33,88.92,3.98,9.32,AgStat_2024
ofc,Ground nut,Other Field Crops,2022,Maha,10238.0,15976.0,1.56,1025.4,405.7,31.2,22.4,89.5,67.67,6.53,4.18,1039.8,,30.65,21.72,83.17,65.17,6.75,4.18,900.4,326.6,,12.07,83.83,85.17,4.67,6.37,AgStat_2023
ofc,Ground nut,Other Field Crops,2022,Yala,6418.0,11204.0,1.75,677.1,551.6,32.32,24.23,81.5,62.5,7.7,6.32,1200.1,,30.58,23.3,82.83,71.83,6.75,6.22,1074.9,290.3,,13.2,87.67,90.0,3.57,12.35,AgStat_2023
ofc,Ground nut,Other Field Crops,2023,Annual,16597.0,29680.0,1.79,1758.5,1040.2,32.23,23.45,84.75,65.17,6.94,5.4,2439.3,731.5,31.1,22.39,82.08,68.5,6.89,4.48,2396.4,647.7,20.13,13.15,89.33,90.75,4.29,7.99,AgStat_2025_ver_3_1
ofc,Ground nut,Other Field Crops,2023,Maha,10843.0,19014.0,1.75,924.3,402.6,30.65,21.12,89.83,69.0,6.1,4.17,1274.6,,30.03,21.05,84.5,67.67,6.2,3.48,939.2,326.4,19.37,11.97,91.83,93.0,3.9,6.63,AgStat_2024
ofc,Ground nut,Other Field Crops,2023,Yala,5755.0,10666.0,1.85,287.5,637.7,33.53,24.98,79.33,58.67,7.95,,905.6,532.3,31.6,23.3,80.0,68.5,7.32,5.65,720.8,364.2,20.43,13.62,88.5,89.17,4.93,10.22,AgStat_2024
ofc,Ground nut,Other Field Crops,2024,Annual,17829.0,28962.0,1.62,1549.9,1008.8,32.21,23.91,85.17,64.42,6.9,,2111.4,868.9,31.43,22.56,81.42,66.08,7.09,4.09,2021.0,730.4,20.71,13.28,91.67,91.67,4.77,8.82,AgStat_2025_ver_3_1
ofc,Ground nut,Other Field Crops,2024,Maha,11495.0,17336.0,1.51,1322.5,428.7,31.02,22.83,89.0,69.0,6.13,,1504.8,494.2,31.38,21.78,82.67,64.5,7.17,3.15,1857.4,328.8,20.62,12.8,92.0,93.83,4.53,5.68,AgStat_2025_ver_3_1
ofc,Ground nut,Other Field Crops,2024,Yala,6335.0,11626.0,1.84,553.2,581.9,33.32,25.2,81.67,63.17,7.4,,974.5,495.3,31.62,23.52,81.17,70.0,6.72,4.95,813.0,345.9,20.87,13.97,91.0,91.0,4.13,11.67,AgStat_2025_ver_3_1
ofc,Kurakkan,Other Field Crops,2016,Annual,6151.0,8565.0,1.39,1125.1,1088.1,32.73,23.59,82.83,60.33,7.88,5.84,1554.4,1099.7,31.56,23.34,81.08,66.5,7.39,6.12,2403.9,617.1,18.14,12.72,86.83,90.17,4.61,8.18,Agstat2018
ofc,Kurakkan,Other Field Crops,2016,Maha,5122.0,7059.0,1.378,76.4,233.5,32.8,21.93,86.67,57.67,8.07,4.97,134.3,295.8,32.2,22.0,81.33,58.0,8.3,5.3,286.6,179.9,19.63,10.73,79.33,85.0,6.57,4.37,AgStat_2017
ofc,Kurakkan,Other Field Crops,2016,Yala,1029.0,1506.0,1.464,668.2,638.2,33.27,24.98,79.5,59.17,8.55,7.02,983.3,558.2,31.58,24.43,79.0,67.17,7.28,9.3,989.9,312.1,15.97,13.43,90.33,91.83,4.55,12.32,AgStat_2017
ofc,Kurakkan,Other Field Crops,2017,Annual,4205.0,5574.0,1.33,1507.0,1020.2,32.52,23.16,84.0,62.83,,,1689.0,1067.5,30.96,23.07,82.25,67.33,7.12,5.26,1930.3,708.9,20.12,12.33,80.92,85.08,4.88,8.24,AgStat2019
ofc,Kurakkan,Other Field Crops,2017,Maha,3440.0,4468.0,1.3,788.8,427.2,31.43,21.6,87.17,62.67,6.37,4.37,850.8,511.4,30.83,21.8,83.83,67.5,7.33,4.26,1652.3,340.6,19.9,11.8,77.5,85.17,4.62,5.23,Agstat2018
ofc,Kurakkan,Other Field Crops,2017,Yala,765.0,1106.0,1.45,589.8,605.6,33.72,24.45,80.17,59.0,,,783.6,558.5,31.47,24.2,81.17,68.17,7.1,6.23,636.5,353.5,20.53,13.1,85.0,86.5,4.78,10.47,Agstat2018
ofc,Kurakkan,Other Field Crops,2018,Annual,6770.0,8060.0,1.19,1624.3,1039.0,31.88,22.97,83.17,65.08,6.9,,2106.9,1005.5,30.78,22.28,82.83,67.33,7.07,5.62,2409.4,624.9,19.46,12.54,81.36,86.73,3.69,9.13,AgStat__vol_17___2020
ofc,Kurakkan,Other Field Crops,2018,Maha,6021.0,7176.0,1.19,615.3,466.9,31.67,22.07,85.5,64.0,,,594.5,533.0,30.67,21.82,82.33,63.67,7.27,4.1,1122.1,344.5,19.52,12.13,79.83,85.0,4.62,6.48,AgStat2019
ofc,Kurakkan,Other Field Crops,2018,Yala,749.0,884.0,1.18,802.8,604.0,32.62,24.25,79.5,60.83,7.77,,1129.8,512.3,30.85,23.32,82.33,69.17,6.92,6.33,1358.3,282.8,19.38,13.18,86.4,89.6,3.35,12.68,AgStat2019
ofc,Kurakkan,Other Field Crops,2019,Annual,4192.0,5474.0,1.31,1819.8,1078.2,32.38,23.62,81.83,63.0,7.35,4.31,1678.1,298.6,30.76,22.4,82.08,67.92,7.42,4.92,1712.7,701.1,19.46,12.67,79.67,83.42,3.91,8.11,AgStat_2021
ofc,Kurakkan,Other Field Crops,2019,Maha,3375.0,4386.0,1.3,759.4,450.7,31.28,21.9,87.67,71.5,7.22,5.5,926.5,502.1,30.93,21.17,84.17,66.67,7.7,4.4,839.9,347.5,19.55,11.82,75.33,82.83,3.88,5.38,AgStat__vol_17___2020
ofc,Kurakkan,Other Field Crops,2019,Yala,817.0,1088.0,1.33,622.0,612.7,33.32,24.87,78.17,58.17,7.78,4.36,604.5,,30.68,23.43,80.67,68.5,7.42,6.05,760.1,353.7,19.53,13.63,82.67,82.67,4.3,10.7,AgStat__vol_17___2020
ofc,Kurakkan,Other Field Crops,2020,Annual,4570.0,6247.0,1.37,1181.1,1045.9,32.18,23.55,82.75,62.58,7.39,4.09,809.0,,31.12,22.92,82.5,67.42,7.39,4.83,1516.8,670.5,19.68,12.7,80.33,83.25,4.31,8.42,AgStat_2022
ofc,Kurakkan,Other Field Crops,2020,Maha,3291.0,4381.0,1.33,1196.5,470.0,31.55,22.52,83.83,64.83,7.18,3.48,1180.1,,31.2,21.65,83.17,64.83,7.65,3.6,949.9,343.8,19.47,11.68,75.17,83.0,3.25,4.58,AgStat_2021
ofc,Kurakkan,Other Field Crops,2020,Yala,1279.0,1866.0,1.46,699.4,551.3,32.67,24.58,81.33,62.83,7.37,3.78,434.0,,31.12,23.82,82.5,72.33,6.77,5.43,837.7,314.4,19.48,13.58,85.67,85.17,4.55,10.73,AgStat_2021
ofc,Kurakkan,Other Field Crops,2021,Annual,6138.0,8064.0,1.31,1416.8,1007.0,31.82,23.49,84.75,66.83,7.13,5.24,2449.6,,30.58,22.67,82.75,69.67,6.92,4.65,2033.8,626.7,,12.72,83.42,87.67,3.93,8.99,AgStat_2023
ofc,Kurakkan,Other Field Crops,2021,Maha,4448.0,5130.0,1.15,590.1,443.8,30.98,22.47,87.67,70.83,6.55,4.88,471.1,,30.4,22.07,82.67,66.33,7.1,4.13,871.9,319.8,,12.1,78.83,86.0,3.73,7.0,AgStat_2022
